Timestamp,Device ID, Temperature (°C), Humidity (%), Light (Lux),AQI Value,AQI Status,Smoke Status,Device Health,Free Heap (B),Month,Month-Year,Year
10/11/2025 00:11:30,indoor-farm-02,26.5,61.2,61,174,Good,No smoke detected,GOOD 🟢,193928,Nov,Nov-2025,2025
10/11/2025 00:11:37,indoor-farm-01,26.5,63.8,61,193,Good,No smoke detected,GOOD 🟢,193940,Nov,Nov-2025,2025
10/11/2025 00:31:30,indoor-farm-02,27.8,58.9,55,175,Good,No smoke detected,GOOD 🟢,193880,Nov,Nov-2025,2025
10/11/2025 00:31:37,indoor-farm-01,27.3,62.5,54,207,Good,No smoke detected,GOOD 🟢,193880,Nov,Nov-2025,2025
10/11/2025 00:51:29,indoor-farm-02,27.8,58.7,54,190,Good,No smoke detected,GOOD 🟢,193844,Nov,Nov-2025,2025
10/11/2025 00:51:37,indoor-farm-01,27.4,62.1,55,210,Good,No smoke detected,GOOD 🟢,193832,Nov,Nov-2025,2025
10/11/2025 01:11:30,indoor-farm-02,27.6,59.4,54,196,Good,No smoke detected,GOOD 🟢,193796,Nov,Nov-2025,2025
10/11/2025 01:11:37,indoor-farm-01,27.2,63.2,56,231,Good,No smoke detected,GOOD 🟢,193784,Nov,Nov-2025,2025
10/11/2025 01:31:30,indoor-farm-02,27.5,60.2,53,208,Good,No smoke detected,GOOD 🟢,193748,Nov,Nov-2025,2025
10/11/2025 01:31:37,indoor-farm-01,27.3,63.2,56,249,Good,No smoke detected,GOOD 🟢,193724,Nov,Nov-2025,2025
10/11/2025 01:51:30,indoor-farm-02,27.2,60.5,53,209,Good,No smoke detected,GOOD 🟢,193700,Nov,Nov-2025,2025
10/11/2025 01:51:37,indoor-farm-01,27.2,63.3,54,241,Good,No smoke detected,GOOD 🟢,193676,Nov,Nov-2025,2025
10/11/2025 02:11:30,indoor-farm-02,27.2,60.8,35,210,Good,No smoke detected,GOOD 🟢,193652,Nov,Nov-2025,2025
10/11/2025 02:11:37,indoor-farm-01,27.7,62.3,32,244,Good,No smoke detected,GOOD 🟢,193628,Nov,Nov-2025,2025
10/11/2025 02:31:29,indoor-farm-02,27,61.3,38,209,Good,No smoke detected,GOOD 🟢,193604,Nov,Nov-2025,2025
10/11/2025 02:31:38,indoor-farm-01,27.5,62.8,34,246,Good,No smoke detected,GOOD 🟢,193592,Nov,Nov-2025,2025
10/11/2025 02:51:31,indoor-farm-02,27.8,60.1,0,220,Good,No smoke detected,GOOD 🟢,193556,Nov,Nov-2025,2025
10/11/2025 02:51:38,indoor-farm-01,27.3,63.5,0,249,Good,No smoke detected,GOOD 🟢,193532,Nov,Nov-2025,2025
10/11/2025 03:11:29,indoor-farm-02,27,60.8,0,218,Good,No smoke detected,GOOD 🟢,193496,Nov,Nov-2025,2025
10/11/2025 03:11:36,indoor-farm-01,26.8,64.1,0,249,Good,No smoke detected,GOOD 🟢,193484,Nov,Nov-2025,2025
10/11/2025 03:31:29,indoor-farm-02,26.9,61.3,0,218,Good,No smoke detected,GOOD 🟢,193448,Nov,Nov-2025,2025
10/11/2025 03:31:36,indoor-farm-01,26.7,64.4,0,250,Good,No smoke detected,GOOD 🟢,193436,Nov,Nov-2025,2025
10/11/2025 03:51:30,indoor-farm-02,26.6,62,0,214,Good,No smoke detected,GOOD 🟢,193400,Nov,Nov-2025,2025
10/11/2025 03:51:36,indoor-farm-01,26.5,65,0,251,Good,No smoke detected,GOOD 🟢,193388,Nov,Nov-2025,2025
10/11/2025 04:11:31,indoor-farm-02,26.5,62.4,0,209,Good,No smoke detected,GOOD 🟢,193352,Nov,Nov-2025,2025
10/11/2025 04:11:37,indoor-farm-01,26.4,65.2,0,250,Good,No smoke detected,GOOD 🟢,193340,Nov,Nov-2025,2025
10/11/2025 04:31:30,indoor-farm-02,26.5,62.8,0,212,Good,No smoke detected,GOOD 🟢,193304,Nov,Nov-2025,2025
10/11/2025 04:31:38,indoor-farm-01,26.4,65.8,0,251,Good,No smoke detected,GOOD 🟢,193292,Nov,Nov-2025,2025
10/11/2025 04:51:29,indoor-farm-02,26.4,62.8,0,215,Good,No smoke detected,GOOD 🟢,193256,Nov,Nov-2025,2025
10/11/2025 04:51:36,indoor-farm-01,26.4,65.7,0,256,Good,No smoke detected,GOOD 🟢,193244,Nov,Nov-2025,2025
10/11/2025 05:11:30,indoor-farm-02,26.4,63.2,0,224,Good,No smoke detected,GOOD 🟢,193208,Nov,Nov-2025,2025
10/11/2025 05:11:36,indoor-farm-01,26.3,66.5,0,267,Good,No smoke detected,GOOD 🟢,193196,Nov,Nov-2025,2025
10/11/2025 05:31:30,indoor-farm-02,26.3,63,0,238,Good,No smoke detected,GOOD 🟢,193160,Nov,Nov-2025,2025
10/11/2025 05:31:38,indoor-farm-01,26.2,66.3,0,284,Good,No smoke detected,GOOD 🟢,193148,Nov,Nov-2025,2025
10/11/2025 05:51:29,indoor-farm-02,26.3,63.4,0,249,Good,No smoke detected,GOOD 🟢,193112,Nov,Nov-2025,2025
10/11/2025 05:51:36,indoor-farm-01,26.2,67,0,288,Good,No smoke detected,GOOD 🟢,193100,Nov,Nov-2025,2025
10/11/2025 06:11:31,indoor-farm-02,26.2,63.8,0,247,Good,No smoke detected,GOOD 🟢,193064,Nov,Nov-2025,2025
10/11/2025 06:11:39,indoor-farm-01,26.1,67,0,297,Good,No smoke detected,GOOD 🟢,193052,Nov,Nov-2025,2025
10/11/2025 06:31:30,indoor-farm-02,26.2,64.2,0,259,Good,No smoke detected,GOOD 🟢,193004,Nov,Nov-2025,2025
10/11/2025 06:31:38,indoor-farm-01,26.1,67.1,0,303,Moderate,No smoke detected,GOOD 🟢,193004,Nov,Nov-2025,2025
10/11/2025 06:51:29,indoor-farm-02,26.1,64.2,2,258,Good,No smoke detected,GOOD 🟢,192956,Nov,Nov-2025,2025
10/11/2025 06:51:38,indoor-farm-01,26,67.2,2,301,Moderate,No smoke detected,GOOD 🟢,192956,Nov,Nov-2025,2025
10/11/2025 07:11:29,indoor-farm-02,26.1,64.2,5,256,Good,No smoke detected,GOOD 🟢,192908,Nov,Nov-2025,2025
10/11/2025 07:11:38,indoor-farm-01,26,67.2,5,304,Moderate,No smoke detected,GOOD 🟢,192908,Nov,Nov-2025,2025
10/11/2025 07:31:29,indoor-farm-02,26,64.5,7,256,Good,No smoke detected,GOOD 🟢,192860,Nov,Nov-2025,2025
10/11/2025 07:31:36,indoor-farm-01,26,67.9,7,302,Moderate,No smoke detected,GOOD 🟢,192860,Nov,Nov-2025,2025
10/11/2025 07:51:31,indoor-farm-02,26.1,64.7,10,251,Good,No smoke detected,GOOD 🟢,192812,Nov,Nov-2025,2025
10/11/2025 07:51:36,indoor-farm-01,26,67.3,10,300,Good,No smoke detected,GOOD 🟢,192812,Nov,Nov-2025,2025
10/11/2025 08:11:29,indoor-farm-02,26,65.2,13,250,Good,No smoke detected,GOOD 🟢,192764,Nov,Nov-2025,2025
10/11/2025 08:11:36,indoor-farm-01,26,68.3,13,303,Moderate,No smoke detected,GOOD 🟢,192752,Nov,Nov-2025,2025
10/11/2025 08:31:30,indoor-farm-02,26,64.9,17,242,Good,No smoke detected,GOOD 🟢,192704,Nov,Nov-2025,2025
10/11/2025 08:31:40,indoor-farm-01,26,67.9,18,299,Good,No smoke detected,GOOD 🟢,192704,Nov,Nov-2025,2025
10/11/2025 08:51:31,indoor-farm-02,26.1,65.3,29,251,Good,No smoke detected,GOOD 🟢,192656,Nov,Nov-2025,2025
10/11/2025 08:51:36,indoor-farm-01,26.1,68.2,29,302,Moderate,No smoke detected,GOOD 🟢,192656,Nov,Nov-2025,2025
10/11/2025 09:11:29,indoor-farm-02,25.8,58.8,110,191,Good,No smoke detected,GOOD 🟢,192608,Nov,Nov-2025,2025
10/11/2025 09:11:36,indoor-farm-01,26.2,60.3,108,223,Good,No smoke detected,GOOD 🟢,192608,Nov,Nov-2025,2025
10/11/2025 09:31:31,indoor-farm-02,25.8,55.5,64,160,Good,No smoke detected,GOOD 🟢,192560,Nov,Nov-2025,2025
10/11/2025 09:31:38,indoor-farm-01,26.1,55.6,67,185,Good,No smoke detected,GOOD 🟢,192560,Nov,Nov-2025,2025
10/11/2025 09:51:29,indoor-farm-02,25.8,53,33,149,Good,No smoke detected,GOOD 🟢,192500,Nov,Nov-2025,2025
10/11/2025 09:51:38,indoor-farm-01,25.9,55,34,176,Good,No smoke detected,GOOD 🟢,192512,Nov,Nov-2025,2025
10/11/2025 10:11:30,indoor-farm-02,26,53.6,30,163,Good,No smoke detected,GOOD 🟢,192452,Nov,Nov-2025,2025
10/11/2025 10:12:27,indoor-farm-01,26,55.3,32,191,Good,No smoke detected,GOOD 🟢,192464,Nov,Nov-2025,2025
10/11/2025 10:31:30,indoor-farm-02,25.9,51.6,31,177,Good,No smoke detected,GOOD 🟢,192404,Nov,Nov-2025,2025
10/11/2025 10:31:36,indoor-farm-01,26,54.4,32,206,Good,No smoke detected,GOOD 🟢,192416,Nov,Nov-2025,2025
10/11/2025 10:51:28,indoor-farm-02,26.1,50.9,32,176,Good,No smoke detected,GOOD 🟢,192356,Nov,Nov-2025,2025
10/11/2025 10:51:36,indoor-farm-01,26.2,52.5,33,198,Good,No smoke detected,GOOD 🟢,192368,Nov,Nov-2025,2025
10/11/2025 11:11:29,indoor-farm-02,26.1,52.6,31,192,Good,No smoke detected,GOOD 🟢,192308,Nov,Nov-2025,2025
10/11/2025 11:11:36,indoor-farm-01,26.2,55.4,33,219,Good,No smoke detected,GOOD 🟢,192316,Nov,Nov-2025,2025
10/11/2025 11:31:29,indoor-farm-02,26.3,53.2,19,224,Good,No smoke detected,GOOD 🟢,192260,Nov,Nov-2025,2025
10/11/2025 11:31:36,indoor-farm-01,26.5,55.1,20,262,Good,No smoke detected,GOOD 🟢,192268,Nov,Nov-2025,2025
10/11/2025 11:51:30,indoor-farm-02,27.3,45.4,18,136,Good,No smoke detected,GOOD 🟢,192188,Nov,Nov-2025,2025
10/11/2025 11:51:36,indoor-farm-01,26.9,47.4,22,155,Good,No smoke detected,GOOD 🟢,192220,Nov,Nov-2025,2025
10/11/2025 12:11:28,indoor-farm-02,27.7,43.3,20,109,Good,No smoke detected,GOOD 🟢,192164,Nov,Nov-2025,2025
10/11/2025 12:11:38,indoor-farm-01,26.9,46,24,117,Good,No smoke detected,GOOD 🟢,192172,Nov,Nov-2025,2025
10/11/2025 12:31:30,indoor-farm-02,27.3,44.9,29,111,Good,No smoke detected,GOOD 🟢,192116,Nov,Nov-2025,2025
10/11/2025 12:31:38,indoor-farm-01,26.8,47.1,29,119,Good,No smoke detected,GOOD 🟢,192124,Nov,Nov-2025,2025
10/11/2025 12:51:29,indoor-farm-02,27.2,46.8,23,106,Good,No smoke detected,GOOD 🟢,192068,Nov,Nov-2025,2025
10/11/2025 12:51:36,indoor-farm-01,26.9,48,21,114,Good,No smoke detected,GOOD 🟢,192076,Nov,Nov-2025,2025
10/11/2025 13:11:28,indoor-farm-02,27.7,42.4,19,99,Good,No smoke detected,GOOD 🟢,192020,Nov,Nov-2025,2025
10/11/2025 13:11:36,indoor-farm-01,27.1,44.7,24,107,Good,No smoke detected,GOOD 🟢,192028,Nov,Nov-2025,2025
10/11/2025 13:31:29,indoor-farm-02,27.8,41.8,46,101,Good,No smoke detected,GOOD 🟢,191708,Nov,Nov-2025,2025
10/11/2025 13:31:36,indoor-farm-01,27.1,44.2,46,113,Good,No smoke detected,GOOD 🟢,191720,Nov,Nov-2025,2025
10/11/2025 13:51:28,indoor-farm-02,27.2,42.8,80,102,Good,No smoke detected,GOOD 🟢,191660,Nov,Nov-2025,2025
10/11/2025 13:51:36,indoor-farm-01,27.1,44.2,81,118,Good,No smoke detected,GOOD 🟢,191672,Nov,Nov-2025,2025
10/11/2025 14:11:28,indoor-farm-02,27.7,42.8,33,109,Good,No smoke detected,GOOD 🟢,188560,Nov,Nov-2025,2025
10/11/2025 14:11:30,indoor-farm-02,27.7,42.8,33,109,Good,No smoke detected,GOOD 🟢,188560,Nov,Nov-2025,2025
10/11/2025 14:11:37,indoor-farm-01,27.6,44.5,58,118,Good,No smoke detected,GOOD 🟢,191360,Nov,Nov-2025,2025
10/11/2025 14:11:39,indoor-farm-01,27.6,44.5,58,118,Good,No smoke detected,GOOD 🟢,191360,Nov,Nov-2025,2025
10/11/2025 14:31:36,indoor-farm-02,27.2,45,72,118,Good,No smoke detected,GOOD 🟢,195772,Nov,Nov-2025,2025
10/11/2025 14:31:45,indoor-farm-01,27,46.7,78,138,Good,No smoke detected,GOOD 🟢,195944,Nov,Nov-2025,2025
10/11/2025 14:51:35,indoor-farm-02,27.4,42.7,40,111,Good,No smoke detected,GOOD 🟢,195348,Nov,Nov-2025,2025
10/11/2025 14:51:45,indoor-farm-01,27.2,44.3,48,119,Good,No smoke detected,GOOD 🟢,195520,Nov,Nov-2025,2025
10/11/2025 15:11:36,indoor-farm-02,27.3,42.9,34,113,Good,No smoke detected,GOOD 🟢,195300,Nov,Nov-2025,2025
10/11/2025 15:11:45,indoor-farm-01,27.2,44.3,34,121,Good,No smoke detected,GOOD 🟢,195472,Nov,Nov-2025,2025
10/11/2025 15:31:37,indoor-farm-02,27.4,44.6,26,128,Good,No smoke detected,GOOD 🟢,195252,Nov,Nov-2025,2025
10/11/2025 15:31:45,indoor-farm-01,27.3,45.9,24,147,Good,No smoke detected,GOOD 🟢,195424,Nov,Nov-2025,2025
10/11/2025 15:51:36,indoor-farm-02,27.4,46.9,24,140,Good,No smoke detected,GOOD 🟢,195204,Nov,Nov-2025,2025
10/11/2025 15:51:45,indoor-farm-01,27.3,48.5,23,158,Good,No smoke detected,GOOD 🟢,195376,Nov,Nov-2025,2025
10/11/2025 16:11:37,indoor-farm-02,27.5,43.8,18,134,Good,No smoke detected,GOOD 🟢,195156,Nov,Nov-2025,2025
10/11/2025 16:11:45,indoor-farm-01,27.4,45.4,16,159,Good,No smoke detected,GOOD 🟢,195328,Nov,Nov-2025,2025
10/11/2025 16:31:38,indoor-farm-02,27.2,45.4,11,135,Good,No smoke detected,GOOD 🟢,195108,Nov,Nov-2025,2025
10/11/2025 16:31:45,indoor-farm-01,27.4,46.7,11,157,Good,No smoke detected,GOOD 🟢,195268,Nov,Nov-2025,2025
10/11/2025 16:51:35,indoor-farm-02,27.3,45.7,7,157,Good,No smoke detected,GOOD 🟢,195060,Nov,Nov-2025,2025
10/11/2025 16:51:45,indoor-farm-01,27.2,47.3,6,192,Good,No smoke detected,GOOD 🟢,195220,Nov,Nov-2025,2025
10/11/2025 17:11:35,indoor-farm-02,27.2,45.1,3,125,Good,No smoke detected,GOOD 🟢,195012,Nov,Nov-2025,2025
10/11/2025 17:11:47,indoor-farm-01,27.3,46.2,2,138,Good,No smoke detected,GOOD 🟢,195172,Nov,Nov-2025,2025
10/11/2025 17:31:35,indoor-farm-02,27.1,46.2,0,147,Good,No smoke detected,GOOD 🟢,194960,Nov,Nov-2025,2025
10/11/2025 17:31:45,indoor-farm-01,27.2,47.6,0,171,Good,No smoke detected,GOOD 🟢,195124,Nov,Nov-2025,2025
10/11/2025 17:51:35,indoor-farm-02,27,49.7,1,193,Good,No smoke detected,GOOD 🟢,194912,Nov,Nov-2025,2025
10/11/2025 17:51:45,indoor-farm-01,27.1,51,0,238,Good,No smoke detected,GOOD 🟢,195076,Nov,Nov-2025,2025
10/11/2025 18:11:35,indoor-farm-02,27,52.1,1,299,Good,No smoke detected,GOOD 🟢,194864,Nov,Nov-2025,2025
10/11/2025 18:11:45,indoor-farm-01,27.4,53,1,354,Moderate,No smoke detected,GOOD 🟢,195028,Nov,Nov-2025,2025
10/11/2025 18:31:37,indoor-farm-02,26.9,52.9,59,290,Good,No smoke detected,GOOD 🟢,194804,Nov,Nov-2025,2025
10/11/2025 18:31:46,indoor-farm-01,27.4,53.6,59,340,Moderate,No smoke detected,GOOD 🟢,194980,Nov,Nov-2025,2025
10/11/2025 18:51:37,indoor-farm-02,27,54.7,54,302,Moderate,No smoke detected,GOOD 🟢,194756,Nov,Nov-2025,2025
10/11/2025 18:51:47,indoor-farm-01,27.2,55.9,54,353,Moderate,No smoke detected,GOOD 🟢,194932,Nov,Nov-2025,2025
10/11/2025 19:38:21,indoor-farm-01,27.6,58.4,55,368,Moderate,No smoke detected,GOOD 🟢,191708,Nov,Nov-2025,2025
10/11/2025 19:38:23,indoor-farm-02,27.2,57.3,54,299,Good,No smoke detected,GOOD 🟢,193664,Nov,Nov-2025,2025
10/11/2025 19:39:18,indoor-farm-01,27.6,58.5,55,361,Moderate,No smoke detected,GOOD 🟢,193988,Nov,Nov-2025,2025
10/11/2025 19:39:21,indoor-farm-02,27.2,57.3,55,319,Moderate,No smoke detected,GOOD 🟢,194484,Nov,Nov-2025,2025
10/11/2025 19:40:19,indoor-farm-01,27.5,58.7,55,355,Moderate,No smoke detected,GOOD 🟢,193940,Nov,Nov-2025,2025
10/11/2025 19:40:23,indoor-farm-02,27.2,57.3,55,305,Moderate,No smoke detected,GOOD 🟢,194440,Nov,Nov-2025,2025
10/11/2025 19:41:19,indoor-farm-01,27.5,58.7,55,356,Moderate,No smoke detected,GOOD 🟢,195072,Nov,Nov-2025,2025
10/11/2025 19:41:21,indoor-farm-02,27.2,57.3,55,304,Moderate,No smoke detected,GOOD 🟢,195116,Nov,Nov-2025,2025
10/11/2025 19:42:18,indoor-farm-01,27.5,58.9,56,353,Moderate,No smoke detected,GOOD 🟢,195032,Nov,Nov-2025,2025
10/11/2025 19:42:23,indoor-farm-02,27.1,57.5,55,305,Moderate,No smoke detected,GOOD 🟢,195100,Nov,Nov-2025,2025
10/11/2025 19:43:18,indoor-farm-01,27.4,59.1,55,357,Moderate,No smoke detected,GOOD 🟢,195008,Nov,Nov-2025,2025
10/11/2025 19:43:21,indoor-farm-02,27.1,57.6,55,307,Moderate,No smoke detected,GOOD 🟢,195020,Nov,Nov-2025,2025
10/11/2025 19:44:18,indoor-farm-01,27.4,59.1,56,355,Moderate,No smoke detected,GOOD 🟢,194936,Nov,Nov-2025,2025
10/11/2025 19:44:23,indoor-farm-02,27.1,57.6,54,304,Moderate,No smoke detected,GOOD 🟢,194972,Nov,Nov-2025,2025
10/11/2025 20:04:20,indoor-farm-01,27.5,59.5,55,352,Moderate,No smoke detected,GOOD 🟢,194932,Nov,Nov-2025,2025
10/11/2025 20:04:21,indoor-farm-02,26.8,59.1,54,304,Moderate,No smoke detected,GOOD 🟢,194956,Nov,Nov-2025,2025
10/11/2025 20:24:18,indoor-farm-01,27.2,60.8,55,349,Moderate,No smoke detected,GOOD 🟢,194668,Nov,Nov-2025,2025
10/11/2025 20:24:21,indoor-farm-02,26.7,59.9,55,304,Moderate,No smoke detected,GOOD 🟢,194700,Nov,Nov-2025,2025
10/11/2025 20:44:19,indoor-farm-01,27.3,61,55,347,Moderate,No smoke detected,GOOD 🟢,194620,Nov,Nov-2025,2025
10/11/2025 20:44:21,indoor-farm-02,26.9,59.8,55,303,Moderate,No smoke detected,GOOD 🟢,194652,Nov,Nov-2025,2025
10/11/2025 21:04:20,indoor-farm-01,27.4,61.5,55,350,Moderate,No smoke detected,GOOD 🟢,194572,Nov,Nov-2025,2025
10/11/2025 21:04:20,indoor-farm-02,27,60.1,55,304,Moderate,No smoke detected,GOOD 🟢,194604,Nov,Nov-2025,2025
10/11/2025 21:24:20,indoor-farm-01,27.3,62,54,342,Moderate,No smoke detected,GOOD 🟢,194524,Nov,Nov-2025,2025
10/11/2025 21:24:21,indoor-farm-02,26.9,60.7,53,299,Good,No smoke detected,GOOD 🟢,194556,Nov,Nov-2025,2025
10/11/2025 21:44:19,indoor-farm-01,27.3,61.9,54,341,Moderate,No smoke detected,GOOD 🟢,194476,Nov,Nov-2025,2025
10/11/2025 21:44:22,indoor-farm-02,26.8,60.9,55,299,Good,No smoke detected,GOOD 🟢,194508,Nov,Nov-2025,2025
10/11/2025 22:04:22,indoor-farm-02,26.7,61.2,55,298,Good,No smoke detected,GOOD 🟢,194460,Nov,Nov-2025,2025
10/11/2025 22:04:23,indoor-farm-01,27.4,61.7,56,336,Moderate,No smoke detected,GOOD 🟢,194428,Nov,Nov-2025,2025
10/11/2025 22:24:19,indoor-farm-01,27.4,62,54,332,Moderate,No smoke detected,GOOD 🟢,194380,Nov,Nov-2025,2025
10/11/2025 22:24:21,indoor-farm-02,26.8,61.3,54,290,Good,No smoke detected,GOOD 🟢,194404,Nov,Nov-2025,2025
10/11/2025 22:44:20,indoor-farm-01,27.5,62.2,54,329,Moderate,No smoke detected,GOOD 🟢,194312,Nov,Nov-2025,2025
10/11/2025 22:44:21,indoor-farm-02,27,61.4,55,286,Good,No smoke detected,GOOD 🟢,194356,Nov,Nov-2025,2025
10/11/2025 23:04:18,indoor-farm-01,27.6,63.2,55,426,Moderate,No smoke detected,GOOD 🟢,194288,Nov,Nov-2025,2025
10/11/2025 23:04:21,indoor-farm-02,27,62.3,55,384,Moderate,No smoke detected,GOOD 🟢,194308,Nov,Nov-2025,2025
10/11/2025 23:24:18,indoor-farm-01,27.6,64,51,471,Moderate,No smoke detected,GOOD 🟢,194224,Nov,Nov-2025,2025
10/11/2025 23:24:21,indoor-farm-02,27.6,61.6,54,464,Moderate,No smoke detected,GOOD 🟢,194232,Nov,Nov-2025,2025
10/11/2025 23:44:20,indoor-farm-01,27.6,65.1,0,464,Moderate,No smoke detected,GOOD 🟢,194036,Nov,Nov-2025,2025
10/11/2025 23:44:21,indoor-farm-02,27.5,62.6,0,432,Moderate,No smoke detected,GOOD 🟢,194208,Nov,Nov-2025,2025
11/11/2025 00:04:19,indoor-farm-01,28.1,65.3,0,497,Moderate,No smoke detected,GOOD 🟢,194128,Nov,Nov-2025,2025
11/11/2025 00:04:21,indoor-farm-02,28.2,62.5,0,447,Moderate,No smoke detected,GOOD 🟢,194160,Nov,Nov-2025,2025
11/11/2025 00:24:19,indoor-farm-01,28.2,66,0,502,Moderate,No smoke detected,GOOD 🟢,194080,Nov,Nov-2025,2025
11/11/2025 00:24:20,indoor-farm-02,28.3,63,0,439,Moderate,No smoke detected,GOOD 🟢,194112,Nov,Nov-2025,2025
11/11/2025 00:44:19,indoor-farm-01,27.7,68.9,0,530,Moderate,No smoke detected,GOOD 🟢,194032,Nov,Nov-2025,2025
11/11/2025 00:44:20,indoor-farm-02,27.7,66,0,448,Moderate,No smoke detected,GOOD 🟢,194064,Nov,Nov-2025,2025
11/11/2025 01:04:19,indoor-farm-01,27.2,70,0,524,Moderate,No smoke detected,GOOD 🟢,193984,Nov,Nov-2025,2025
11/11/2025 01:04:22,indoor-farm-02,27.4,66.5,0,438,Moderate,No smoke detected,GOOD 🟢,194016,Nov,Nov-2025,2025
11/11/2025 01:24:19,indoor-farm-01,27.1,69.9,0,499,Moderate,No smoke detected,GOOD 🟢,193936,Nov,Nov-2025,2025
11/11/2025 01:24:20,indoor-farm-02,27.3,66.4,0,418,Moderate,No smoke detected,GOOD 🟢,193956,Nov,Nov-2025,2025
11/11/2025 01:44:21,indoor-farm-01,27.2,69.6,0,492,Moderate,No smoke detected,GOOD 🟢,193888,Nov,Nov-2025,2025
11/11/2025 01:44:22,indoor-farm-02,27.3,66.5,0,411,Moderate,No smoke detected,GOOD 🟢,193884,Nov,Nov-2025,2025
11/11/2025 02:04:20,indoor-farm-01,27.1,69.6,0,496,Moderate,No smoke detected,GOOD 🟢,193828,Nov,Nov-2025,2025
11/11/2025 02:04:21,indoor-farm-02,27.2,66.4,0,401,Moderate,No smoke detected,GOOD 🟢,193860,Nov,Nov-2025,2025
11/11/2025 02:24:19,indoor-farm-01,27.1,69.8,0,500,Moderate,No smoke detected,GOOD 🟢,193780,Nov,Nov-2025,2025
11/11/2025 02:24:20,indoor-farm-02,27.2,66.6,0,405,Moderate,No smoke detected,GOOD 🟢,193812,Nov,Nov-2025,2025
11/11/2025 02:44:19,indoor-farm-01,27.2,69.8,0,490,Moderate,No smoke detected,GOOD 🟢,193732,Nov,Nov-2025,2025
11/11/2025 02:44:20,indoor-farm-02,27.2,66.6,0,397,Moderate,No smoke detected,GOOD 🟢,193764,Nov,Nov-2025,2025
11/11/2025 03:04:19,indoor-farm-01,27.1,70,0,475,Moderate,No smoke detected,GOOD 🟢,193684,Nov,Nov-2025,2025
11/11/2025 03:04:21,indoor-farm-02,27.1,66.7,0,385,Moderate,No smoke detected,GOOD 🟢,193704,Nov,Nov-2025,2025
11/11/2025 03:24:21,indoor-farm-01,27.1,70.1,0,478,Moderate,No smoke detected,GOOD 🟢,193636,Nov,Nov-2025,2025
11/11/2025 03:24:21,indoor-farm-02,27.1,67.2,0,379,Moderate,No smoke detected,GOOD 🟢,193656,Nov,Nov-2025,2025
11/11/2025 03:44:18,indoor-farm-01,27.1,70.4,0,471,Moderate,No smoke detected,GOOD 🟢,193588,Nov,Nov-2025,2025
11/11/2025 03:44:20,indoor-farm-02,26.9,67.8,0,379,Moderate,No smoke detected,GOOD 🟢,193608,Nov,Nov-2025,2025
11/11/2025 04:04:20,indoor-farm-01,27,70.7,0,499,Moderate,No smoke detected,GOOD 🟢,193540,Nov,Nov-2025,2025
11/11/2025 04:04:22,indoor-farm-02,27,67.9,0,393,Moderate,No smoke detected,GOOD 🟢,193560,Nov,Nov-2025,2025
11/11/2025 04:24:20,indoor-farm-02,27,67.9,0,384,Moderate,No smoke detected,GOOD 🟢,193512,Nov,Nov-2025,2025
11/11/2025 04:24:19,indoor-farm-01,27,70.9,0,494,Moderate,No smoke detected,GOOD 🟢,193480,Nov,Nov-2025,2025
11/11/2025 04:44:19,indoor-farm-01,26.9,71.2,0,475,Moderate,No smoke detected,GOOD 🟢,193432,Nov,Nov-2025,2025
11/11/2025 04:44:20,indoor-farm-02,26.7,68.5,0,371,Moderate,No smoke detected,GOOD 🟢,193464,Nov,Nov-2025,2025
11/11/2025 05:04:19,indoor-farm-01,26.9,71.4,0,469,Moderate,No smoke detected,GOOD 🟢,193384,Nov,Nov-2025,2025
11/11/2025 05:04:20,indoor-farm-02,26.7,68.6,0,361,Moderate,No smoke detected,GOOD 🟢,193384,Nov,Nov-2025,2025
11/11/2025 05:24:18,indoor-farm-01,27,71.4,0,471,Moderate,No smoke detected,GOOD 🟢,193324,Nov,Nov-2025,2025
11/11/2025 05:24:19,indoor-farm-02,26.9,68.5,0,366,Moderate,No smoke detected,GOOD 🟢,193368,Nov,Nov-2025,2025
11/11/2025 05:44:19,indoor-farm-01,27,71.3,0,466,Moderate,No smoke detected,GOOD 🟢,193276,Nov,Nov-2025,2025
11/11/2025 05:44:20,indoor-farm-02,26.9,68.3,0,358,Moderate,No smoke detected,GOOD 🟢,193320,Nov,Nov-2025,2025
11/11/2025 06:04:18,indoor-farm-01,26.9,71.7,0,468,Moderate,No smoke detected,GOOD 🟢,193228,Nov,Nov-2025,2025
11/11/2025 06:04:19,indoor-farm-02,26.8,68.6,0,355,Moderate,No smoke detected,GOOD 🟢,193272,Nov,Nov-2025,2025
11/11/2025 06:24:18,indoor-farm-01,26.9,71.9,0,458,Moderate,No smoke detected,GOOD 🟢,193192,Nov,Nov-2025,2025
11/11/2025 06:24:19,indoor-farm-02,26.8,68.8,0,346,Moderate,No smoke detected,GOOD 🟢,193224,Nov,Nov-2025,2025
11/11/2025 06:44:19,indoor-farm-01,26.8,72,0,457,Moderate,No smoke detected,GOOD 🟢,193132,Nov,Nov-2025,2025
11/11/2025 06:44:19,indoor-farm-02,26.8,68.8,0,343,Moderate,No smoke detected,GOOD 🟢,193176,Nov,Nov-2025,2025
11/11/2025 07:04:18,indoor-farm-01,26.8,72.1,1,459,Moderate,No smoke detected,GOOD 🟢,193084,Nov,Nov-2025,2025
